,ID,Cond,Sex,Age,Pol,TotCor,variable,value,type,AgeGroup
3440,A2JPOXYZM5AJZZ,Training Game,male,46.0,Somewhat liberal,10,Cor12,1,bias,35 to 49
3441,A2F0X4LN9N4O4C,Training Video,female,55.0,Middle of the road,4,Cor12,0,bias,50 and over
3442,AV3CA0IYNRCCJ,Condition,female,62.0,Middle of the road,10,Cor12,0,bias,50 and over
3443,A1MIR0TP081SKT,Training Video,female,30.0,Very liberal,4,Cor12,0,bias,25 to 34
3444,A5V3ZMQI0PU3F,Training Video,female,56.0,Somewhat liberal,9,Cor12,0,bias,50 and over
3445,A6PPB69C6ZJHN,Training Video,male,32.0,Middle of the road,11,Cor12,0,bias,25 to 34
3446,A4T7PYGN1BE2P,Training Game,male,31.0,Middle of the road,9,Cor12,1,bias,25 to 34
3447,A1B5SSGMTAQ9B5,Training Game,female,38.0,Somewhat conservative,3,Cor12,0,bias,35 to 49
3448,A2J237J8KM3OCS,Training Game,male,38.0,Very liberal,2,Cor12,0,bias,35 to 49
3449,A2OJ5XOEKTKRR9,Training Video,male,34.0,Somewhat liberal,7,Cor12,0,bias,25 to 34
3450,A28PS7TGEQCFT4,Training Game,male,29.0,Somewhat liberal,3,Cor12,0,bias,25 to 34
3451,A3O8ERBO9IG8N4,Condition,male,35.0,Somewhat liberal,3,Cor12,0,bias,35 to 49
3452,A1GPZ5REMDQZ0L,Training Game,male,32.0,Somewhat liberal,11,Cor12,0,bias,25 to 34
3453,A3VOMP0WOJTB4I,Training Game,female,29.0,Very liberal,2,Cor12,0,bias,25 to 34
3454,A2ZX69756WSLQ4,Training Video,male,37.0,I do not have a political affiliatione,4,Cor12,0,bias,35 to 49
3455,AM0JKZVOEOTMA,Condition,male,34.0,Middle of the road,6,Cor12,0,bias,25 to 34
3456,A2J7L7S9GCPJ8V,Training Video,female,36.0,Middle of the road,6,Cor12,0,bias,35 to 49
3457,AAWX7QFQUNM6D,Training Video,male,33.0,Somewhat conservative,4,Cor12,0,bias,25 to 34
3458,A3J9EHZQ9PERAX,Training Game,female,59.0,Middle of the road,10,Cor12,1,bias,50 and over
3459,A37WXDYYT7RCZ0,Training Video,male,37.0,Somewhat liberal,12,Cor12,1,bias,35 to 49
3460,A9WIOFVRSYW3L,Training Game,female,42.0,Somewhat liberal,8,Cor12,0,bias,35 to 49
3461,A2EDI66B0KTBEH,Condition,female,48.0,Somewhat conservative,9,Cor12,1,bias,35 to 49
3462,A3DZGDF9HCTAOB,Condition,female,50.0,I do not have a political affiliatione,4,Cor12,1,bias,
3463,A3GNQDFPZALU92,Training Video,male,32.0,Very liberal,6,Cor12,0,bias,25 to 34
3464,A36H3PO6JZD414,Training Game,male,53.0,Somewhat conservative,3,Cor12,0,bias,50 and over
3465,AZNIEFUIVB2H0,Training Video,male,51.0,Very liberal,12,Cor12,1,bias,50 and over
3466,AM2W23THD4CI7,Condition,female,54.0,Somewhat liberal,6,Cor12,0,bias,50 and over
3467,A31XNLA9REVGXL,Condition,female,45.0,Middle of the road,6,Cor12,0,bias,35 to 49
3468,A3R79CYQ817AV3,Training Video,female,37.0,Very liberal,6,Cor12,0,bias,35 to 49
3469,A21SF3IKIZB0VN,Condition,female,73.0,Somewhat conservative,8,Cor12,0,bias,50 and over
3470,A147F5PJTHOB8A,Training Game,male,42.0,Very liberal,10,Cor12,1,bias,35 to 49
3471,A37QFZ8I1TGH2C,Training Game,female,66.0,Somewhat conservative,11,Cor12,1,bias,50 and over
3472,A31Z5TPD8QKE26,Condition,male,35.0,Somewhat conservative,10,Cor12,0,bias,35 to 49
3473,ANVXAMUEBGV8N,Training Game,female,56.0,Somewhat liberal,9,Cor12,0,bias,50 and over
3474,A3TK9CLBA65ZZE,Condition,female,67.0,Somewhat conservative,9,Cor12,0,bias,50 and over
3475,A2EOOF9D135HQ1,Training Game,male,43.0,Very Conservative,9,Cor12,0,bias,35 to 49
3476,A38ZGWB47QTEY6,Training Video,female,69.0,Very liberal,5,Cor12,0,bias,50 and over
3477,A0623383IMO25HCSBET7,Training Video,male,44.0,Somewhat liberal,8,Cor12,1,bias,35 to 49
3478,A13XXMDHOULEZ7,Training Video,female,42.0,Somewhat liberal,2,Cor12,0,bias,35 to 49
3479,A2IU5TX5S0FA1C,Condition,female,66.0,Somewhat liberal,8,Cor12,1,bias,50 and over
3480,A2UF2FRGVW4T89,Training Game,male,46.0,Very liberal,10,Cor12,0,bias,35 to 49
3481,AW0K78T4I2T72,Training Game,female,72.0,Somewhat liberal,8,Cor12,0,bias,50 and over
3482,A27HVVLSZZ13XK,Training Video,male,48.0,Very liberal,9,Cor12,0,bias,35 to 49
3483,A2MQ6VUSKCQ9FH,Training Game,male,36.0,Very liberal,8,Cor12,0,bias,35 to 49
3484,APJJ1HHD2GGFS,Condition,female,37.0,Very liberal,9,Cor12,0,bias,35 to 49
3485,A3SKEW89V5S0DI,Training Video,male,48.0,Somewhat liberal,10,Cor12,0,bias,35 to 49
3486,A1CHC8M7CWC254,Condition,male,27.0,Somewhat liberal,7,Cor12,1,bias,25 to 34
3487,A27BUT19WQ6P1O,Training Video,male,34.0,Somewhat liberal,6,Cor12,0,bias,25 to 34
3488,A1MYBMOZH043LK,Condition,male,33.0,Middle of the road,8,Cor12,0,bias,25 to 34
3489,A1BAEFJ2OG7NJ0,Training Game,female,58.0,Very liberal,5,Cor12,0,bias,50 and over
3490,A175PJR0W3LO8I,Training Game,male,36.0,Somewhat liberal,7,Cor12,0,bias,35 to 49
3491,AKX5RHHO8BIUX,Training Video,male,58.0,Middle of the road,11,Cor12,1,bias,50 and over
3492,A2BW6WD7LZ9EGV,Training Video,male,29.0,Very liberal,11,Cor13,1,bias,25 to 34
3493,AXMPSUNKUBEIL,Condition,male,37.0,Somewhat liberal,11,Cor13,0,bias,35 to 49
3494,A2JP8W265WCC35,Training Video,female,49.0,Very liberal,13,Cor13,0,bias,35 to 49
3495,A207IHY6GERCFO,Condition,male,36.0,Very Conservative,6,Cor13,0,bias,35 to 49
3496,A1V2H0UF94ATWY,Condition,male,59.0,Somewhat liberal,12,Cor13,1,bias,50 and over
3497,A3RYI5HXC2MJLN,Condition,male,38.0,Somewhat liberal,9,Cor13,0,bias,35 to 49
3498,APGX2WZ59OWDN,Training Video,female,25.0,Very liberal,9,Cor13,0,bias,25 to 34
3499,A19CB2C4GY4C60,Condition,male,31.0,Somewhat conservative,10,Cor13,0,bias,25 to 34
3500,A36SM7QM8OK3H6,Condition,female,32.0,Very liberal,11,Cor13,0,bias,25 to 34
3501,A3U6IA3JUSFZ2M,Training Video,female,37.0,Very liberal,9,Cor13,1,bias,35 to 49
3502,A320QA9HJFUOZO,Training Game,male,32.0,Somewhat liberal,9,Cor13,0,bias,25 to 34
3503,ACDTQNYOT3GG8,Training Game,female,40.0,Very liberal,10,Cor13,1,bias,35 to 49
3504,A3N0QZ9ZKUCTCQ,Condition,male,30.0,Somewhat conservative,9,Cor13,0,bias,25 to 34
3505,A2NA2OJT15COZY,Training Video,male,36.0,Somewhat conservative,8,Cor13,0,bias,35 to 49
3506,A18G2CLYSTENK,Training Game,male,30.0,Somewhat liberal,4,Cor13,1,bias,25 to 34
3507,AA9V4NE8SOA4I,Condition,male,49.0,Somewhat liberal,8,Cor13,0,bias,35 to 49
3508,A2TBXASXZIRNNW,Training Video,male,31.0,Somewhat conservative,7,Cor13,1,bias,25 to 34
3509,A20NITCOBY4775,Training Video,female,61.0,Very liberal,11,Cor13,1,bias,50 and over
3510,ABMPX2Y2IRBMG,Training Game,male,34.0,Very liberal,13,Cor13,0,bias,25 to 34
3511,A5YVMQWA2IYPF,Condition,male,42.0,Somewhat liberal,4,Cor13,1,bias,35 to 49
3512,A1YSYI926BBOHW,Training Game,male,35.0,Very liberal,9,Cor13,0,bias,35 to 49
3513,A4SC8G0149GEG,Training Video,male,28.0,Somewhat liberal,14,Cor13,1,bias,25 to 34
3514,A149ROBL26JWPJ,Training Game,male,29.0,Somewhat conservative,8,Cor13,0,bias,25 to 34
3515,A3A8P4UR9A0DWQ,Training Video,female,43.0,Very Conservative,7,Cor13,1,bias,35 to 49
3516,AOAZMLP27GD81,Condition,male,39.0,Somewhat liberal,14,Cor13,1,bias,35 to 49
3517,A3RR85PK3AV9TU,Condition,male,32.0,Very liberal,12,Cor13,0,bias,25 to 34
3518,AEQ95NMC3VXQ5,Training Game,female,63.0,Very liberal,10,Cor13,0,bias,50 and over
3519,A1KET5Z038NMWD,Training Game,female,37.0,Middle of the road,8,Cor13,1,bias,35 to 49
3520,A3CQDCNYJAX2X3,Training Game,female,29.0,Very liberal,8,Cor13,0,bias,25 to 34
3521,A2PXJTMWGUE5DC,Condition,female,60.0,Somewhat conservative,10,Cor13,1,bias,50 and over
3522,A2SWQM5X54P1O5,Training Video,female,32.0,Middle of the road,12,Cor13,1,bias,25 to 34
3523,AYBYMDBEBK5Z,Condition,female,44.0,Somewhat liberal,8,Cor13,0,bias,35 to 49
3524,A1F1BIPJR11LSR,Training Game,Other / No Answer,33.0,Somewhat liberal,9,Cor13,1,bias,25 to 34
3525,A103XX92AATRSG,Training Video,female,29.0,Middle of the road,7,Cor13,0,bias,25 to 34
3526,A2I960JYUZ8KAV,Training Game,male,27.0,Very liberal,10,Cor13,0,bias,25 to 34
3527,A3I1W58P6SIV26,Training Video,male,33.0,Somewhat conservative,11,Cor13,1,bias,25 to 34
3528,AQORJW4W8U9YU,Training Game,male,32.0,Somewhat liberal,2,Cor13,0,bias,25 to 34
3529,A3RWDYQD1331VH,Training Game,female,34.0,Middle of the road,2,Cor13,0,bias,25 to 34
3530,A2RR3R75ECQSKE,Condition,Other / No Answer,,I prefer not to answer,3,Cor13,0,bias,
3531,A2QQY4S73JO639,Training Video,male,36.0,Somewhat liberal,5,Cor13,0,bias,35 to 49
3532,a1vl7507uonpx0,Training Game,male,41.0,Somewhat liberal,9,Cor13,0,bias,35 to 49
3533,A1T6RFUU0OTS0M,Training Game,female,26.0,Somewhat liberal,8,Cor13,0,bias,25 to 34
3534,A1GLF2427E02YG,Training Game,female,35.0,Very liberal,14,Cor13,1,bias,35 to 49
3535,A1DVKS3R9SLQ1H,Condition,male,28.0,Very Conservative,5,Cor13,1,bias,25 to 34
3536,A2AWBDW9V1E9KT,Training Video,male,37.0,Very liberal,13,Cor13,0,bias,35 to 49
3537,ACDX50KGPE97I,Training Video,male,30.0,Somewhat conservative,9,Cor13,1,bias,25 to 34
3538,AKZ8SFOAI4RZN,Training Video,male,31.0,Very liberal,12,Cor13,1,bias,25 to 34
3539,A2WGW5Y3ZFBDEC,Training Game,male,48.0,Very Conservative,11,Cor13,1,bias,35 to 49
3540,ARJ6SPCZJVARE,Training Video,male,28.0,Middle of the road,5,Cor13,0,bias,25 to 34
3541,A3SLY0SJLJZ0J1,Condition,male,25.0,Very liberal,7,Cor13,0,bias,25 to 34
3542,A3HW4QDJB63OQ2,Training Game,male,29.0,Somewhat conservative,6,Cor13,0,bias,25 to 34
3543,A3PRX6CU0P34NE,Condition,male,30.0,Very liberal,11,Cor13,1,bias,25 to 34
3544,A3IR7DFEKLLLO,Training Game,male,42.0,Somewhat conservative,14,Cor13,1,bias,35 to 49
3545,A2YE7NBCK14VAQ,Condition,male,39.0,Somewhat liberal,8,Cor13,1,bias,35 to 49
3546,AU2NVT51E749C,Training Game,male,41.0,Somewhat conservative,11,Cor13,1,bias,35 to 49
3547,A1LZWU72K42V92,Condition,male,50.0,Somewhat liberal,6,Cor13,0,bias,
3548,A2IUT0610X9CV0,Training Game,male,32.0,Very liberal,5,Cor13,0,bias,25 to 34
3549,A1AJG4BGSRPC93,Training Video,female,35.0,Very liberal,7,Cor13,1,bias,35 to 49
3550,AYDILOZLKOAS8,Training Game,male,34.0,Somewhat liberal,11,Cor13,1,bias,25 to 34
3551,A1M1TSMJB12177,Training Game,male,61.0,Very liberal,13,Cor13,0,bias,50 and over
3552,A171S8E9IFSHH2,Training Game,male,32.0,Middle of the road,9,Cor13,1,bias,25 to 34
3553,A130P4M9JPT4YA,Condition,male,49.0,Somewhat liberal,12,Cor13,1,bias,35 to 49
3554,A2S96ZZ70YFPSK,Training Video,female,45.0,Very liberal,7,Cor13,0,bias,35 to 49
3555,A3QZMGTVA4VO44,Training Game,male,36.0,Very Conservative,5,Cor13,0,bias,35 to 49
3556,A1IFIK8J49WBER,Training Video,female,57.0,Somewhat conservative,9,Cor13,1,bias,50 and over
3557,A175ZTL2OZO9YU,Training Video,female,48.0,Somewhat liberal,13,Cor13,1,bias,35 to 49
3558,A2SKH7WZUEDGGI,Condition,male,39.0,I prefer not to answer,3,Cor13,1,bias,35 to 49
3559,A22QD6M0A2C77C,Condition,male,46.0,Somewhat liberal,8,Cor13,1,bias,35 to 49
3560,A26GF078IX9A43,Training Game,female,40.0,Very liberal,9,Cor13,0,bias,35 to 49
3561,A39N0WW02VT0MB,Training Video,male,26.0,I do not have a political affiliatione,3,Cor13,0,bias,25 to 34
3562,A2XI3DX3IJ1TAV,Condition,female,38.0,Somewhat conservative,4,Cor13,0,bias,35 to 49
3563,A1945USNZHTROX,Training Game,male,39.0,Somewhat liberal,10,Cor13,0,bias,35 to 49
3564,A1JKSAQ8UNCE7B,Training Game,female,45.0,Somewhat conservative,9,Cor13,1,bias,35 to 49
3565,ANFWGSQ8BQRZ,Condition,male,44.0,Somewhat liberal,11,Cor13,1,bias,35 to 49
3566,A1PAY3X73PQ16S,Condition,female,51.0,Very liberal,6,Cor13,0,bias,50 and over
3567,A2MCG5W6LHSRG9,Training Video,male,34.0,Very liberal,8,Cor13,0,bias,25 to 34
3568,A3UV55HC87DO9C,Condition,male,28.0,Somewhat liberal,6,Cor13,1,bias,25 to 34
3569,A3OJCWC178255T,Training Video,female,31.0,Somewhat liberal,9,Cor13,1,bias,25 to 34
3570,A610SH5RY1NG1,Training Game,male,35.0,Very liberal,10,Cor13,0,bias,35 to 49
3571,A3HTLXAPOBCVVO,Training Video,female,49.0,Somewhat liberal,10,Cor13,1,bias,35 to 49
3572,A3BHRFFG75X3GO,Condition,male,37.0,Very liberal,13,Cor13,0,bias,35 to 49
3573,A314XJY8V1YL12,Training Video,female,47.0,Somewhat liberal,12,Cor13,1,bias,35 to 49
3574,A1B4KC5KP7FH1Z,Training Video,male,53.0,Somewhat liberal,9,Cor13,0,bias,50 and over
3575,A3NHMKVK98NY7I,Training Video,male,28.0,Middle of the road,6,Cor13,0,bias,25 to 34
3576,A9KSSJXDB6GPE,Training Video,male,5.0,Somewhat conservative,3,Cor13,0,bias, Under 18
3577,A2MKXI4KCRRI7Y,Condition,male,34.0,Very liberal,9,Cor13,0,bias,25 to 34
3578,A2R0YYUAWNT7UD,Condition,male,27.0,Somewhat conservative,9,Cor13,0,bias,25 to 34
3579,ALQPGVQZEZSUE,Training Video,male,41.0,Somewhat liberal,14,Cor13,0,bias,35 to 49
3580,A1PUHCEBSOWETV,Training Game,male,22.0,Very liberal,3,Cor13,1,bias,18 to 24
3581,A26TY8FHMJ183C,Training Video,male,30.0,Somewhat liberal,7,Cor13,0,bias,25 to 34
3582,AKSJ3C5O3V9RB,Training Game,female,24.0,Somewhat liberal,9,Cor13,1,bias,18 to 24
3583,A2U83S62P8SZ6T,Training Video,male,33.0,Very liberal,8,Cor13,0,bias,25 to 34
3584,A16HSMUJ7C7QA7,Training Game,female,65.0,Middle of the road,7,Cor13,0,bias,50 and over
3585,A21AVVEQUEX7DA,Condition,male,27.0,Somewhat conservative,6,Cor13,0,bias,25 to 34
3586,A20VJWCDIBKTZI,Training Video,male,38.0,Somewhat conservative,6,Cor13,1,bias,35 to 49
3587,A28A3HF3LSEIDT,Training Game,female,25.0,Somewhat conservative,3,Cor13,0,bias,25 to 34
3588,A2E6G3YGPG97B6,Training Video,female,30.0,Very liberal,5,Cor13,1,bias,25 to 34
3589,A2OAZPREKF6PQR,Condition,female,29.0,Very Conservative,3,Cor13,0,bias,25 to 34
3590,A17DF2ZUXF4F0Q,Condition,male,25.0,Somewhat conservative,5,Cor13,1,bias,25 to 34
3591,A24ZKEJTS1O4IW,Training Game,male,30.0,Somewhat conservative,8,Cor13,0,bias,25 to 34
3592,A2YO837C0O1E91,Condition,female,29.0,Very liberal,12,Cor13,1,bias,25 to 34
3593,A150GMV1YQWWB3,Condition,male,39.0,Very liberal,13,Cor13,1,bias,35 to 49
3594,A3GW3MPLVGG7PZ,Condition,female,34.0,Very liberal,10,Cor13,0,bias,25 to 34
3595,A1Z6F6EIUJFC6T,Training Video,male,29.0,Somewhat liberal,2,Cor13,0,bias,25 to 34
3596,A3QSJY1FFN0N6V,Training Video,female,36.0,Very liberal,8,Cor13,1,bias,35 to 49
3597,A19WXS1CLVLEEX,Training Game,male,65.0,Very liberal,11,Cor13,0,bias,50 and over
3598,A2R02DYCDLY75U,Training Game,female,40.0,Somewhat liberal,10,Cor13,1,bias,35 to 49
3599,A3FOKP72T5I4FR,Condition,female,41.0,Very liberal,4,Cor13,0,bias,35 to 49
3600,A8028AFBBS29G,Condition,female,64.0,Middle of the road,5,Cor13,0,bias,50 and over
3601,A1NMKXK04PZ6KK,Training Video,male,39.0,Middle of the road,3,Cor13,0,bias,35 to 49
3602,AIPHJXQEDNW9L,Condition,male,30.0,Middle of the road,14,Cor13,1,bias,25 to 34
3603,AP7BOM5KUH8KV,Condition,male,31.0,Very liberal,13,Cor13,0,bias,25 to 34
3604,A1OQIXAU1SEJ4P,Training Game,female,32.0,Very liberal,9,Cor13,1,bias,25 to 34
3605,A27SMEOPKV84VI,Training Video,female,37.0,Somewhat conservative,12,Cor13,1,bias,35 to 49
3606,AJWES6SFIP3AT,Training Game,male,36.0,Somewhat liberal,11,Cor13,0,bias,35 to 49
3607,A2HG1N3BVQO6I,Training Game,female,57.0,Somewhat conservative,8,Cor13,0,bias,50 and over
3608,A3VP27UUQ34OXK,Training Video,female,56.0,Somewhat liberal,4,Cor13,0,bias,50 and over
3609,A38DC3BG1ZCVZ2,Training Video,female,34.0,Middle of the road,7,Cor13,1,bias,25 to 34
3610,A1MTRZDRKNB9GV,Condition,female,57.0,Somewhat conservative,8,Cor13,0,bias,50 and over
3611,A1P6OXEJ86HQRM,Training Game,male,37.0,Very liberal,9,Cor13,0,bias,35 to 49
3612,A20PV3RB3I0W8S,Condition,male,29.0,Somewhat conservative,6,Cor13,0,bias,25 to 34
3613,A87D3K9YVKTQ7,Training Video,female,36.0,Somewhat liberal,3,Cor13,0,bias,35 to 49
3614,A272A0JGRTBFCR,Training Video,male,37.0,Somewhat conservative,5,Cor13,1,bias,35 to 49
3615,A2S75O867RJG0I,Training Video,male,24.0,Somewhat conservative,8,Cor13,0,bias,18 to 24
3616,AVPKE76DJLWK6,Training Video,male,37.0,Somewhat liberal,8,Cor13,0,bias,35 to 49
3617,A3GIIL73GE2CBQ,Training Game,male,33.0,Very liberal,14,Cor13,1,bias,25 to 34
3618,A1CFMY4CEYOM8Y,Condition,male,40.0,Very liberal,3,Cor13,0,bias,35 to 49
3619,A667L63P4M8NO,Training Game,female,37.0,Very liberal,8,Cor13,0,bias,35 to 49
3620,A1XO6ONCCTBMKW,Training Game,male,27.0,Somewhat conservative,1,Cor13,0,bias,25 to 34
3621,A2W3A42TRMJ861,Training Game,female,58.0,Somewhat liberal,13,Cor13,1,bias,50 and over
3622,A11S8IAAVDXCUS,Training Video,female,29.0,I do not have a political affiliatione,4,Cor13,0,bias,25 to 34
3623,AJNQ2PBD07FKE,Training Video,female,32.0,Middle of the road,7,Cor13,0,bias,25 to 34
3624,A3TUMZ954ORSUC,Training Video,female,30.0,Very liberal,0,Cor13,0,bias,25 to 34
3625,A30RAYNDOWQ61S,Condition,male,56.0,Somewhat conservative,11,Cor13,0,bias,50 and over
3626,ASB8T0H7L99RF,Condition,male,31.0,Middle of the road,9,Cor13,1,bias,25 to 34
3627,A3O7X46E3REM7I,Training Game,male,32.0,Somewhat liberal,10,Cor13,0,bias,25 to 34
3628,A3RQN5RZD1N2KP,Condition,female,46.0,Middle of the road,9,Cor13,0,bias,35 to 49
3629,AB66CTVQ90RCV,Training Video,female,29.0,Very liberal,8,Cor13,1,bias,25 to 34
3630,A299J4PKHAEU9H,Training Video,female,29.0,Very Conservative,4,Cor13,0,bias,25 to 34
3631,AL6TUFYAMT6U4,Training Game,male,26.0,Very Conservative,3,Cor13,0,bias,25 to 34
3632,AFU00NU09CFXE,Condition,female,45.0,Very liberal,4,Cor13,1,bias,35 to 49
3633,A1V1JNPU0KOA3X,Training Game,male,53.0,Somewhat liberal,11,Cor13,0,bias,50 and over
3634,A3HOBJ4PJUOCUN,Training Game,female,59.0,Middle of the road,7,Cor13,1,bias,50 and over
3635,A35D31QHYQUF9V,Condition,male,35.0,Middle of the road,10,Cor13,0,bias,35 to 49
3636,A3LA5P3N3KI8U7,Training Video,female,34.0,Very liberal,7,Cor13,0,bias,25 to 34
3637,A35T6IAX6MHNHC,Training Game,male,28.0,Somewhat conservative,5,Cor13,0,bias,25 to 34
3638,A4E1UYPDHE8D8,Training Video,male,39.0,Somewhat liberal,13,Cor13,1,bias,35 to 49
3639,A3G55RJTW3BSGM,Training Video,female,42.0,Somewhat conservative,9,Cor13,1,bias,35 to 49
3640,A1506T1PAYRT16,Condition,female,37.0,Very Conservative,8,Cor13,0,bias,35 to 49
3641,A353KETOEN0W8T,Training Video,male,37.0,I prefer not to answer,6,Cor13,0,bias,35 to 49
3642,A1YH2I4Y2SYAXJ,Training Game,female,56.0,Very liberal,10,Cor13,0,bias,50 and over
3643,A2SSYBUT9ZM0G9,Training Video,male,33.0,Somewhat conservative,2,Cor13,0,bias,25 to 34
3644,A38DXFI1TZA295,Training Game,male,55.0,Middle of the road,11,Cor13,0,bias,50 and over
3645,A2HWLIJP5OVFD5,Condition,female,32.0,Very Conservative,3,Cor13,1,bias,25 to 34
3646,AVOF14300525D,Condition,female,58.0,Somewhat conservative,6,Cor13,0,bias,50 and over
3647,A2O2Q0LVWOWJ1G,Training Video,female,45.0,Very liberal,7,Cor13,0,bias,35 to 49
3648,A2ZBDSR2LZNVAE,Training Game,male,48.0,Somewhat conservative,8,Cor13,0,bias,35 to 49
3649,AVXEDARJC5HLU,Condition,male,44.0,Very liberal,10,Cor13,0,bias,35 to 49
3650,A36ZKMRJCHF2HX,Training Game,female,33.0,Somewhat conservative,6,Cor13,0,bias,25 to 34
3651,A1KGCOR8OXYR72,Condition,male,33.0,Very liberal,10,Cor13,0,bias,25 to 34
3652,A1O0B8163G7W0N,Condition,male,33.0,Middle of the road,5,Cor13,0,bias,25 to 34
3653,A3RMV9ZGFJ0HHF,Training Video,female,37.0,Somewhat liberal,7,Cor13,0,bias,35 to 49
3654,AKVDY8OXNMQED,Training Game,male,67.0,Very Conservative,4,Cor13,0,bias,50 and over
3655,A3L3ZFL1NYFTCF,Training Game,female,33.0,I prefer not to answer,4,Cor13,0,bias,25 to 34
3656,A1UKZZL7ANOZRZ,Training Video,male,33.0,Somewhat conservative,9,Cor13,1,bias,25 to 34
3657,A3OLRWACCCCUTU,Condition,female,54.0,Somewhat liberal,13,Cor13,1,bias,50 and over
3658,A2TG7EEQ2XG2IK,Condition,female,47.0,Very liberal,7,Cor13,0,bias,35 to 49
3659,A2HOUSKURBF8UA,Condition,male,45.0,Somewhat conservative,13,Cor13,1,bias,35 to 49
3660,A35RZ2HKE9VWJ5,Training Game,male,35.0,Somewhat conservative,13,Cor13,1,bias,35 to 49
3661,A2J6MMNWUJQUXS,Training Game,female,46.0,Very liberal,5,Cor13,0,bias,35 to 49
3662,A2APPZDU0VS9LN,Training Game,female,39.0,Very liberal,7,Cor13,0,bias,35 to 49
3663,A2CK0OXMPOR9LE,Condition,male,28.0,Somewhat liberal,8,Cor13,1,bias,25 to 34
3664,A13FT8BNX9UUP8,Condition,female,30.0,Very Conservative,8,Cor13,0,bias,25 to 34
3665,A3DS5B06ZCD3E3,Training Video,male,43.0,Middle of the road,10,Cor13,0,bias,35 to 49
3666,AHEJHFN0VV6E3,Condition,female,44.0,Middle of the road,3,Cor13,0,bias,35 to 49
3667,AQD91RFHV1WNE,Condition,male,28.0,Somewhat liberal,4,Cor13,1,bias,25 to 34
3668,A16FY9L7QTDNRW,Training Video,male,54.0,Somewhat liberal,7,Cor13,0,bias,50 and over
3669,A1AEKMIKKEBZLZ,Condition,male,28.0,Somewhat liberal,14,Cor13,0,bias,25 to 34
3670,A26UIS59SY4NM6,Training Game,male,48.0,Very liberal,11,Cor13,1,bias,35 to 49
3671,A2CQP9DZSDUC5V,Training Video,female,37.0,Very liberal,10,Cor13,1,bias,35 to 49
3672,AW0MG225VXWCN,Condition,male,32.0,Very liberal,9,Cor13,0,bias,25 to 34
3673,A1G10UPKNT2YEX,Training Game,male,30.0,Somewhat liberal,3,Cor13,0,bias,25 to 34
3674,A11GWWAXRJQ6Y2,Condition,male,25.0,Somewhat liberal,5,Cor13,1,bias,25 to 34
3675,A19ED8FYO6CA36,Training Game,male,41.0,Somewhat liberal,11,Cor13,1,bias,35 to 49
3676,A1S88VQY8G8CNC,Condition,male,63.0,Middle of the road,9,Cor13,0,bias,50 and over
3677,A18LFH7XW61JO9,Training Video,male,30.0,Middle of the road,4,Cor13,0,bias,25 to 34
3678,A250V0QRCNR17F,Training Video,female,29.0,Very Conservative,5,Cor13,0,bias,25 to 34
3679,A37JENVKZQ56U6,Training Game,male,34.0,Very liberal,10,Cor13,0,bias,25 to 34
3680,A1DX8T0U3UTD0R,Training Game,male,38.0,Very Conservative,6,Cor13,0,bias,35 to 49
3681,A70L26UXLTGLC,Training Game,male,43.0,Very Conservative,7,Cor13,0,bias,35 to 49
3682,A3OOGICWSLXYB0,Condition,female,25.0,Somewhat liberal,5,Cor13,1,bias,25 to 34
3683,A1RWNYJA5X25YH,Condition,female,69.0,Somewhat conservative,11,Cor13,1,bias,50 and over
3684,A3MS21UJPMHLK0,Training Game,female,36.0,Very liberal,6,Cor13,0,bias,35 to 49
3685,A26L91YL0GDGD8,Training Video,female,53.0,Somewhat liberal,6,Cor13,1,bias,50 and over
3686,A1ELYVM5GQIBM0,Training Game,male,40.0,Very liberal,7,Cor13,0,bias,35 to 49
3687,AOUMYCLO4I993,Training Video,male,35.0,I do not have a political affiliatione,9,Cor13,1,bias,35 to 49
3688,A18JA2145UWXG,Condition,male,32.0,Somewhat conservative,8,Cor13,0,bias,25 to 34
3689,A144OK7GGOQZKS,Training Game,female,30.0,I do not have a political affiliatione,10,Cor13,0,bias,25 to 34
3690,A1FVXS8IM5QYO8,Condition,female,53.0,Very liberal,10,Cor13,1,bias,50 and over
3691,A28L1K6D8QUCML,Training Video,female,43.0,Somewhat conservative,9,Cor13,0,bias,35 to 49
3692,A2YYQJ3JWA2KGD,Training Game,female,36.0,Very liberal,6,Cor13,1,bias,35 to 49
3693,A2ZJS73XSSMRTD,Condition,male,30.0,Somewhat liberal,4,Cor13,0,bias,25 to 34
3694,A33VGSEJ44ORMF,Training Game,female,54.0,Middle of the road,10,Cor13,0,bias,50 and over
3695,AV5DCU1VH5S34,Condition,female,47.0,Middle of the road,6,Cor13,0,bias,35 to 49
3696,A18MC27WTCEBA2,Training Game,male,31.0,Middle of the road,6,Cor13,0,bias,25 to 34
3697,AV3GP5YAMSMSL,Training Game,male,29.0,Very liberal,9,Cor13,0,bias,25 to 34
3698,A34DWBBWZRLO1X,Training Video,female,58.0,Very liberal,10,Cor13,0,bias,50 and over
3699,A1MJHGH55K3O0,Training Game,female,30.0,Very liberal,6,Cor13,0,bias,25 to 34
